CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,CustomerTenureDays,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,NegativeQuantityCount,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,Reg_Year,Reg_Month,Reg_Day,IP_Octet_1,IP_Octet_2,IP_Octet_3,IP_Octet_4,PreferredHour_sin,PreferredHour_cos,PreferredMonth_sin,PreferredMonth_cos,PreferredDayOfWeek_sin,PreferredDayOfWeek_cos
13982,39,1.791759469228055,7.530002413410326,16.183565217391305,15.519501721026838,9.843478260869563,326,0.0,2.8508771929824563,72,14.4,4,0.0347826086956521,70.0,4.0,2.0,2,5,0,4,0,2,8,3,2,0,1,0,2,0,23,0,2010,9,15,41,178,128,108,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,0.0,1.0
15288,43,1.791759469228055,7.74436190554391,26.21045454545455,24.978083952776142,8.806818181818182,322,0.3522727272727273,3.67816091954023,80,16.0,0,0.0,77.0,2.0,5.0,2,5,3,4,2,0,8,3,2,1,1,0,2,0,23,0,2010,4,14,232,104,158,38,-0.6310879443260528,-0.7757112907044198,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
17816,37,1.6094379124341003,3.652215469742345,2.150588235294117,1.3107558439133282,1.7647058823529411,328,0.0,20.4375,16,4.0,0,0.0,56.0,2.0,99.0,3,4,1,2,1,0,8,3,2,0,2,1,2,0,23,0,2010,9,17,41,56,216,16,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
13021,4,2.5649493574615367,7.858022226411223,19.286567164179104,12.617482090038708,9.970149253731345,361,0.2611940298507462,2.6842105263157894,103,8.583333333333334,3,0.0223880597014925,21.0,2.0,4.0,0,0,3,0,0,1,8,3,1,1,1,0,1,0,23,0,2010,12,18,140,66,190,147,0.3984010898462414,-0.917211301505453,-0.5000000000000004,0.8660254037844384,0.0,1.0
16255,17,2.3978952727983707,7.86760346060512,9.522992700729928,7.896903029531386,6.423357664233577,348,0.3138686131386861,1.26007326007326,146,14.6,4,0.0145985401459854,49.0,3.0,99.0,0,6,3,0,3,2,8,3,1,1,1,0,2,3,23,0,2010,4,3,158,144,216,141,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
17671,16,1.9459101490553132,7.1593541112608365,21.050491803278693,40.12732690765855,10.80327868852459,349,0.0,5.783333333333333,40,6.666666666666667,8,0.1311475409836065,49.0,2.0,1.0,0,6,0,4,3,2,8,3,1,0,1,0,1,3,23,0,2009,12,16,69,23,190,248,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
12649,107,1.6094379124341003,6.406401323673961,18.294242424242427,15.681462987852695,17.393939393939394,257,0.0,8.03125,30,7.5,2,0.0606060606060606,69.0,1.0,1.0,3,5,0,1,2,0,4,3,0,0,0,0,2,0,10,1,2010,2,1,145,128,49,177,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
16350,21,1.791759469228055,7.005308396066424,18.341166666666663,8.861352211857898,9.033333333333331,344,0.0,5.796610169491525,41,8.2,3,0.05,47.0,3.0,5.0,0,3,0,4,1,1,8,3,1,0,1,0,2,0,23,0,2010,3,21,195,154,13,108,0.631087944326053,-0.7757112907044197,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
17339,94,1.0986122886681098,5.5027265198059965,27.040000000000003,22.97435962110805,16.88888888888889,270,0.0,33.75,9,4.5,0,0.0,49.0,4.0,1.0,1,6,2,1,0,2,8,3,0,0,0,1,2,0,23,1,2010,1,28,45,174,167,197,-0.39840108984624156,-0.9172113015054529,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
18230,9,2.3978952727983707,7.907872320901148,30.523595505617976,32.32076377526285,14.584269662921349,355,0.1123595505617977,3.988636363636364,32,3.2,3,0.0337078651685393,49.0,1.0,4.0,0,6,3,0,1,2,8,3,1,1,1,0,1,0,23,0,2010,12,8,206,82,68,97,-0.39840108984624156,-0.9172113015054529,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
17097,2,2.302585092994046,6.845794765259317,4.403380281690141,4.787386515821916,2.1455399061032865,363,0.0187793427230046,1.7028301886792452,153,17.0,2,0.0093896713615023,69.0,2.0,3.0,2,5,0,4,1,0,4,3,1,1,2,0,1,0,19,0,2010,10,15,237,196,35,136,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
15192,120,1.3862943611198906,6.953034525180897,20.47686274509804,14.191527682416163,18.0,245,0.0,4.9,36,12.0,0,0.0,33.0,3.0,2.0,3,1,0,1,3,0,8,3,0,0,0,0,2,0,23,1,2010,9,9,52,40,121,113,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
14441,1,2.3978952727983707,7.34416334421595,26.188813559322035,26.40708735095925,7.288135593220339,364,0.0,6.189655172413793,45,4.5,8,0.135593220338983,30.0,1.0,2.0,0,1,0,0,0,0,8,3,1,0,1,0,0,0,23,0,2010,9,12,111,36,134,248,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
15380,9,1.9459101490553132,7.429140948677375,45.4691891891892,54.83913314709054,10.108108108108109,356,0.0,9.86111111111111,22,3.6666666666666665,1,0.027027027027027,59.0,1.0,2.0,0,4,0,4,3,0,8,3,1,0,1,0,1,0,23,0,2010,1,26,231,174,187,38,-0.9422609221188204,-0.3348796121709864,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
17442,29,2.3978952727983707,7.701769896422022,15.787571428571429,7.488756644063014,10.642857142857142,335,0.0,2.381294964028777,97,9.7,5,0.0357142857142857,47.0,999.0,5.0,0,3,3,0,3,2,8,3,1,0,1,0,1,0,23,0,2010,2,10,225,18,12,54,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
17950,72,1.6094379124341003,6.1614604542113,6.557222222222222,7.468087075660009,4.75,293,0.0,4.112676056338028,63,15.75,1,0.0138888888888888,49.0,3.0,5.0,2,6,2,2,1,0,8,3,3,0,2,0,1,0,23,0,2010,11,6,219,175,1,143,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
12826,3,2.1972245773362196,7.293099309094079,15.618297872340428,6.406692844255965,11.212765957446807,362,0.0,3.849462365591398,58,7.25,3,0.0319148936170212,34.0,0.0,5.0,0,1,0,4,1,2,8,3,1,0,1,0,0,1,23,0,2010,9,21,111,219,208,21,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
15811,17,2.302585092994046,7.684011231264445,15.6210071942446,7.742460127974907,7.633093525179856,348,0.0,2.4855072463768115,117,13.0,6,0.0431654676258992,36.0,3.0,3.0,0,2,3,4,3,0,8,3,1,0,1,0,2,0,23,0,2010,10,15,223,60,159,186,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
13327,39,2.302585092994046,8.194110513233989,33.18871559633027,22.307254512615128,14.568807339449542,326,0.0,2.990740740740741,74,8.222222222222221,1,0.0091743119266055,45.0,1.0,5.0,2,3,3,4,2,0,8,3,2,0,1,0,2,0,23,0,2010,5,18,225,97,239,104,-0.816969893010442,-0.5766803221148672,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
17700,17,1.9459101490553132,7.8283925509499115,17.18417808219178,11.557558073837958,8.636986301369863,348,0.0,2.393103448275862,118,19.666666666666668,4,0.0273972602739726,75.0,1.0,3.0,0,5,3,4,0,1,8,3,1,0,1,0,0,0,23,0,2010,12,6,139,110,29,89,0.1361666490962471,-0.9906859460363306,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
13136,50,2.4849066497880004,7.842820658982498,18.31208633093525,11.028716171807584,9.43884892086331,315,0.0,2.246376811594203,97,8.818181818181818,12,0.0863309352517985,49.0,3.0,4.0,0,6,3,4,0,2,8,3,2,0,1,0,0,0,23,0,2010,2,25,119,141,51,108,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
15329,35,1.791759469228055,6.915227293820838,16.217741935483872,11.907675361819154,7.67741935483871,329,0.0,5.377049180327869,52,10.4,5,0.0806451612903225,49.0,3.0,4.0,2,6,0,4,3,0,8,3,2,0,1,0,2,0,23,0,2010,9,13,230,101,107,89,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
15211,60,1.0986122886681098,6.798397897598594,17.20019230769231,5.660942030101966,4.615384615384615,304,0.0,5.96078431372549,52,26.0,0,0.0,70.0,4.0,2.0,3,5,0,2,0,2,8,3,2,0,2,0,1,3,23,0,2010,10,31,169,35,93,105,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,0.0,1.0
15596,101,2.302585092994046,7.204402048194499,15.99214285714286,10.379283359831897,6.523809523809524,264,0.0,3.132530120481928,51,5.666666666666667,7,0.0833333333333333,79.0,3.0,-1.0,2,5,0,1,1,2,8,3,0,0,1,0,1,0,23,1,2010,12,11,221,76,227,84,-0.39840108984624156,-0.9172113015054529,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
16907,29,1.791759469228055,6.8912701427222744,6.500993377483444,10.011846366844088,1.9735099337748343,336,0.0,2.2266666666666666,89,17.8,0,0.0,80.0,0.0,5.0,2,5,0,4,2,0,8,3,1,0,2,0,2,3,23,0,2009,12,21,255,50,100,202,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
17576,8,3.1354942159291497,8.148960282215205,8.292038369304557,8.927900703933345,4.685851318944844,357,0.0,0.84375,245,11.136363636363637,6,0.014388489208633,49.0,3.0,-1.0,0,6,3,0,0,0,8,3,1,0,2,0,1,1,23,0,2010,10,28,210,158,72,233,-0.9976687691905393,-0.06824241336467046,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
14713,9,2.5649493574615367,7.888432020364556,7.81307917888563,9.44228696544592,4.730205278592376,355,0.0,1.0294117647058822,146,12.166666666666666,2,0.0058651026392961,29.0,2.0,1.0,0,1,3,0,0,0,8,3,1,0,2,0,2,0,23,0,2010,10,14,115,77,223,121,-0.9976687691905393,-0.06824241336467046,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
14702,1,2.9444389791664403,8.087222253272754,9.340919540229883,8.001232092756283,4.149425287356322,364,0.2011494252873563,1.0172910662824208,196,10.88888888888889,1,0.0028735632183908,70.0,4.0,1.0,0,5,3,0,0,3,8,3,1,1,2,0,0,0,23,0,2010,7,24,198,54,71,252,-0.8878852184023756,0.4600650377311516,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
13230,4,2.772588722239781,7.92494418506138,4.515375816993464,6.46311632960094,2.522875816993464,360,0.2549019607843137,0.5793780687397708,393,26.2,1,0.0016339869281045,18.0,1.0,3.0,0,0,3,0,2,3,8,3,1,1,2,0,0,3,23,0,2010,11,23,85,102,107,241,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
13969,7,3.044522437723423,9.103722399383996,14.196982622432856,20.25362600513079,7.082148499210111,357,0.0,0.5506329113924051,334,16.7,7,0.0110584518167456,49.0,1.0,2.0,0,6,3,0,0,0,8,3,1,0,1,0,2,0,23,0,2010,6,3,179,28,192,249,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
15805,23,3.044522437723423,8.604135732703412,17.759511400651466,12.345965818141275,10.86970684039088,341,0.0,1.0980392156862746,220,11.0,6,0.019543973941368,18.0,2.0,-1.0,0,0,3,0,0,2,8,3,1,0,1,0,0,0,23,0,2010,3,21,155,27,77,50,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
17696,38,2.70805020110221,7.697598042867981,17.468650793650795,18.039085313980845,13.73015873015873,326,0.1031746031746031,2.56,79,5.642857142857143,11,0.0873015873015873,64.0,0.0,2.0,0,4,3,4,3,2,8,3,2,1,1,0,2,0,23,0,2010,8,28,157,167,57,119,-0.39840108984624156,-0.9172113015054529,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
17076,36,1.3862943611198906,6.737061852668846,33.6432,24.242211587779416,11.8,328,0.0,13.625,17,5.666666666666667,0,0.0,49.0,2.0,2.0,3,6,0,2,0,0,8,3,2,0,1,1,0,0,23,0,2010,12,22,220,165,221,64,-0.9976687691905393,-0.06824241336467046,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
17827,5,1.791759469228055,7.599631652408637,9.070272727272728,8.535989504460357,5.668181818181818,359,0.2909090909090909,1.634703196347032,190,38.0,0,0.0,49.0,2.0,4.0,0,6,0,4,1,1,8,3,1,1,1,0,2,0,23,0,2010,10,30,48,150,228,158,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
16265,9,2.4849066497880004,8.598800827795998,20.858269230769228,14.381825473238052,10.103846153846154,355,0.0769230769230769,1.3629343629343629,164,14.909090909090908,2,0.0076923076923076,79.0,1.0,5.0,0,5,3,0,1,2,8,3,1,1,1,0,0,0,23,0,2011,1,1,156,151,225,4,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
13000,107,1.3862943611198906,6.285718725880145,17.253225806451617,12.551081331130206,12.225806451612904,258,0.0,8.566666666666666,30,10.0,0,0.0,65.0,4.0,2.0,3,5,0,1,2,1,8,3,0,0,1,0,2,0,23,1,2011,1,8,65,140,141,162,0.3984010898462414,-0.917211301505453,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
17790,27,2.70805020110221,7.584544392929264,10.345,7.684545457532859,4.4,338,0.3421052631578947,1.7513227513227514,121,8.642857142857142,0,0.0,42.0,3.0,2.0,0,2,0,0,0,0,8,3,1,1,2,0,1,0,23,0,2010,2,27,124,187,93,201,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
12731,24,2.70805020110221,9.841367970072668,67.84624548736463,71.56992784741679,30.20216606498195,341,0.0,1.2173913043478262,109,7.785714285714286,3,0.0108303249097472,57.0,2.0,4.0,0,4,3,0,0,1,4,3,1,0,0,0,2,0,9,0,2010,4,16,31,71,141,182,0.3984010898462414,-0.917211301505453,-1.0,-1.8369701987210297e-16,0.0,1.0
14419,11,1.9459101490553132,6.966080789277765,5.13621359223301,4.226271058107233,2.3640776699029127,354,0.0,1.7121951219512197,112,18.666666666666668,0,0.0,62.0,0.0,0.0,0,4,0,4,0,1,8,3,1,0,2,0,2,3,23,0,2010,9,16,2,161,50,135,0.1361666490962471,-0.9906859460363306,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
16656,22,3.091042453358316,9.056051015867146,107.103,107.68195628736235,110.9125,342,0.0,4.177215189873418,14,0.6666666666666666,7,0.0875,49.0,2.0,4.0,0,6,3,0,3,1,8,3,1,0,0,1,2,3,23,0,2010,9,30,167,81,139,123,0.631087944326053,-0.7757112907044197,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
14037,176,1.0986122886681098,5.005287687769661,5.257142857142857,4.015979984772739,1.6428571428571428,188,0.0,6.962962962962963,27,13.5,0,0.0,56.0,0.0,3.0,1,4,2,1,1,1,8,3,0,0,2,0,1,0,23,1,2010,3,11,130,23,191,242,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
16062,10,1.6094379124341003,7.052392275468968,18.0253125,23.09531609001312,12.5,355,0.0,5.603174603174603,50,12.5,0,0.0,39.0,1.0,1.0,0,2,0,2,3,2,8,3,1,0,1,0,1,0,23,0,2010,2,20,90,199,221,33,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
18116,68,2.1972245773362196,7.258433277132703,3.751402116402117,4.302456936988146,2.243386243386244,296,0.2407407407407407,0.7798408488063661,230,28.75,0,0.0,46.0,2.0,1.0,2,3,0,2,1,2,8,3,3,1,2,0,0,0,23,0,2010,9,2,152,89,95,221,-0.39840108984624156,-0.9172113015054529,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
16019,2,2.3978952727983707,8.146778574699667,20.910545454545453,33.15394661152994,9.993939393939394,362,0.0,2.182926829268293,133,13.3,5,0.0303030303030303,72.0,1.0,4.0,0,5,3,0,0,1,8,3,1,0,1,0,0,3,23,0,2010,3,23,69,38,237,139,0.3984010898462414,-0.917211301505453,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
18178,114,1.9459101490553132,7.36227083484334,15.8930303030303,5.980080105692642,9.88888888888889,250,0.0,2.53061224489796,80,13.333333333333334,2,0.0202020202020202,49.0,2.0,1.0,2,6,0,1,2,1,8,3,0,0,1,0,2,0,23,1,2010,10,10,160,64,72,20,0.3984010898462414,-0.917211301505453,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
18065,6,2.772588722239781,7.775729334573777,17.24695652173913,5.93340790404301,7.420289855072464,358,0.1666666666666666,2.591240875912409,110,7.333333333333333,1,0.0072463768115942,29.0,3.0,0.0,0,1,3,0,1,1,8,3,1,1,1,0,1,3,23,0,2010,9,24,34,111,42,136,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
13148,29,2.8903717578961645,8.11685889813709,9.649798270893372,11.389390495331238,5.268011527377522,335,0.4582132564841498,0.9508670520231214,238,14.0,28,0.0806916426512968,43.0,1.0,3.0,0,2,3,0,1,2,8,3,1,1,1,0,2,0,23,0,2010,10,26,66,21,79,253,-0.39840108984624156,-0.9172113015054529,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0
12989,3,2.995732273553991,8.83295384490891,100.80161764705883,149.79395024559565,42.86764705882353,361,0.0147058823529411,5.298507462686567,41,2.1578947368421053,4,0.0588235294117647,33.0,2.0,-1.0,0,1,3,0,1,2,8,3,1,1,0,0,1,0,23,0,2010,8,10,70,5,246,246,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
14107,52,2.1972245773362196,7.89747489533931,21.681290322580644,13.1230974288241,14.419354838709678,312,0.2016129032258064,2.5121951219512195,61,7.625,1,0.0080645161290322,49.0,1.0,2.0,2,6,3,4,2,2,8,3,2,1,1,0,1,0,23,0,2010,12,2,67,235,171,16,-0.1361666490962464,-0.9906859460363308,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
15514,12,2.6390573296152584,7.994696390323081,13.592614678899082,79.56979240086783,8.215596330275229,352,0.1926605504587156,1.6036866359447004,96,7.384615384615385,40,0.1834862385321101,46.0,1.0,1.0,0,3,3,0,1,2,8,3,1,1,1,0,2,0,23,0,2010,11,19,6,181,174,251,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
13787,76,1.0986122886681098,5.739921521272074,9.969032258064518,7.12492636445632,10.870967741935484,288,0.7741935483870968,9.6,24,12.0,0,0.0,31.0,0.0,4.0,3,1,2,2,0,2,8,3,3,2,1,0,2,0,23,0,2010,12,20,66,38,161,67,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
17865,31,3.332204510175204,9.226266869326382,26.11449871465296,34.422689368630095,14.647814910025708,333,0.0,0.8376288659793815,191,7.074074074074074,19,0.0488431876606683,45.0,2.0,5.0,0,3,3,4,3,2,8,3,2,0,1,0,1,0,23,0,2010,1,20,100,77,35,207,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
17220,24,2.70805020110221,8.070984210736219,6.775953389830509,5.383949641183461,4.036016949152542,339,0.0,0.7112526539278131,303,21.642857142857142,0,0.0,22.0,4.0,1.0,0,0,3,0,0,2,8,3,1,0,2,0,0,0,23,0,2010,12,10,45,150,235,68,-0.39840108984624156,-0.9172113015054529,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
16873,5,2.3978952727983707,8.863376692126904,24.45089965397924,23.733009358604107,13.235294117647058,359,0.1730103806228373,1.2326388888888888,179,17.9,10,0.0346020761245674,66.0,2.0,5.0,0,5,3,0,1,0,8,3,1,1,1,0,0,3,23,0,2010,10,18,57,216,95,168,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
14062,10,2.5649493574615367,9.2559683989984,94.27792792792796,93.16113061998958,50.387387387387385,354,0.0,3.1818181818181817,60,5.0,0,0.0,47.0,2.0,2.0,0,3,3,0,1,0,8,3,1,0,0,0,1,0,23,0,2010,2,12,245,248,30,170,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
15179,18,2.0794415416798357,7.69083456704269,23.01263157894737,19.09444723843938,20.07368421052632,345,0.0,3.648936170212766,91,13.0,2,0.0210526315789473,63.0,2.0,0.0,0,4,3,4,1,2,8,3,1,0,0,0,2,0,23,0,2010,11,19,7,241,124,199,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.0,1.0
18016,32,1.791759469228055,7.30354708452792,12.061463414634146,8.456824645619967,8.365853658536585,331,0.0,2.69672131147541,90,18.0,0,0.0,79.0,1.0,4.0,2,5,0,4,0,0,8,3,2,0,1,0,0,0,23,0,2010,10,2,91,216,147,169,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,0.0,1.0
14448,9,1.0986122886681098,5.9331731387308775,18.7675,52.14449376744546,5.2,354,0.0,18.63157894736842,20,10.0,0,0.0,69.0,0.0,5.0,2,5,2,2,1,0,8,3,1,0,1,0,2,0,23,0,2010,12,22,248,162,150,52,-0.9976687691905393,-0.06824241336467046,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
16923,12,3.295836866004329,8.80519971122928,9.578778735632184,15.35532472789726,4.573275862068965,350,0.8721264367816092,0.4877697841726618,316,12.153846153846152,24,0.0344827586206896,33.0,2.0,2.0,0,1,3,0,0,1,8,3,1,2,2,0,2,0,23,0,2010,8,26,10,202,26,133,0.1361666490962471,-0.9906859460363306,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
14577,13,1.6094379124341003,6.75891878714531,6.989512195121953,3.963327351421049,2.869918699186992,350,0.5772357723577236,2.8688524590163933,86,21.5,0,0.0,38.0,2.0,4.0,2,2,0,2,1,1,8,3,1,2,2,0,1,0,23,0,2010,9,3,124,236,248,225,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
17236,13,1.9459101490553132,6.822338992794865,8.72504761904762,9.824220572314111,4.514285714285714,350,0.4380952380952381,3.3365384615384617,88,14.666666666666666,0,0.0,53.0,1.0,2.0,2,3,0,4,0,2,8,3,1,1,2,0,0,0,23,0,2010,9,8,76,123,90,29,-0.1361666490962464,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
17372,41,2.1972245773362196,7.203911345513298,5.30703557312253,4.631598543288251,2.960474308300395,321,0.6126482213438735,1.2658730158730158,215,26.875,0,0.0,50.0,4.0,3.0,2,3,0,4,1,2,8,3,2,2,2,0,1,0,23,0,2010,1,10,102,227,101,110,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
16367,37,1.0986122886681098,6.692691498232348,6.188384615384615,4.589620207530672,4.976923076923077,325,0.2846153846153846,2.5193798449612403,123,61.5,0,0.0,79.0,1.0,1.0,3,5,0,2,0,2,8,3,2,1,2,0,2,0,23,0,2010,9,5,172,109,173,29,-0.39840108984624156,-0.9172113015054529,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
17917,45,1.3862943611198906,5.8385464406832694,3.630638297872341,2.6267121639981785,1.9893617021276595,317,0.3085106382978723,3.3978494623655915,77,25.666666666666668,0,0.0,54.0,1.0,2.0,3,3,2,2,2,0,8,3,2,1,2,0,2,0,23,0,2010,3,12,70,96,44,226,-0.9422609221188204,-0.3348796121709864,1.0,6.123233995736766e-17,0.0,1.0
17085,123,1.9459101490553132,7.350548284356279,8.227777777777778,6.612532856639871,4.148148148148148,239,0.6031746031746031,1.2606382978723405,116,19.33333333333333,2,0.0105820105820105,75.0,1.0,5.0,2,5,0,1,1,2,8,3,0,2,2,0,2,3,23,1,2010,10,14,117,64,204,99,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
13668,3,3.4011973816621555,8.735214848194445,12.407325349301397,18.64364273504339,7.259481037924152,359,0.2834331337325349,0.698,286,9.862068965517242,31,0.06187624750499,49.0,3.0,3.0,0,6,3,0,0,2,8,3,1,1,1,0,0,0,23,0,2010,4,11,241,38,248,145,-0.1361666490962464,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
14684,26,1.791759469228055,7.121478598915623,2.9365320665083128,4.161266329930367,2.026128266033254,336,0.7078384798099763,0.7976190476190477,231,46.2,0,0.0,49.0,1.0,4.0,0,6,0,4,2,2,8,3,1,2,2,0,0,0,23,0,2010,12,26,27,17,63,11,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
17188,11,2.302585092994046,7.730868754752108,25.568314606741573,37.56817061979568,14.617977528089888,351,0.0674157303370786,3.9431818181818175,71,7.888888888888889,5,0.0561797752808988,22.0,3.0,3.0,0,0,3,4,1,2,8,3,1,1,1,0,2,0,23,0,2010,12,10,64,247,39,130,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
15547,7,2.70805020110221,8.508523719912391,7.058176638176638,9.715833325695314,5.743589743589744,354,0.8162393162393162,0.4992867332382311,441,31.5,0,0.0,53.0,0.0,1.0,0,3,3,0,1,2,8,3,1,2,1,0,1,0,23,0,2010,10,28,115,194,182,157,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
15998,37,1.9459101490553132,8.034686118897746,6.05927308447937,4.694014246478615,4.001964636542239,325,0.2318271119842829,0.6358267716535433,373,62.16666666666666,3,0.005893909626719,51.0,0.0,5.0,2,3,3,4,2,2,8,3,2,1,2,0,0,0,23,0,2010,12,4,45,216,88,80,-0.1361666490962464,-0.9906859460363308,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
