CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,NegativeQuantityCount,ReturnRatio,Age,RegistrationDate,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country
17033,86,3,1030.14,36.79071428571429,52.21333176771727,26.785714285714285,273,359,2,14,9,0.0,10.074074074074074,24,8.0,0,0.0,,07/18/2010,107.88.204.141,-1.0,5.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Établi,Élevé,Inconnu,Grand,Explorateur,F,Active,United Kingdom
13221,240,2,847.4100000000001,12.839545454545457,9.85428113630247,3.696969696969697,119,359,2,13,12,0.0,1.8307692307692307,62,31.0,0,0.0,,12/09/10,144.144.115.119,4.0,2.0,Potentiels,Inconnu,High,Perdu,Hiver,Midi,UK,Jeune,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom
14201,60,9,688.0400000000001,17.642051282051284,17.172080642026128,14.82051282051282,299,359,1,13,5,0.1538461538461538,7.7894736842105265,32,3.555555555555556,2,0.0512820512820512,42.0,2010-10-10,52.245.212.41,1.0,-1.0,Fidèles,35-44,High,Régulier,Printemps,Midi,UK,Établi,Moyen,Semaine,Moyen,Explorateur,M,Pending,United Kingdom
17692,127,5,733.4399999999998,15.60510638297872,10.066878509409918,14.170212765957446,232,359,2,13,12,0.0,5.0,34,6.8,1,0.0212765957446808,39.0,08/08/2010,48.91.39.13,5.0,3.0,Potentiels,35-44,High,Nouveau,Hiver,Midi,UK,Établi,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
15822,3,2,885.4699999999999,26.83242424242424,16.022325445745818,11.363636363636363,356,359,1,14,12,0.0,11.125,28,14.0,0,0.0,30.0,28/09/10,132.96.109.104,2.0,3.0,Fidèles,25-34,High,Occasionnel,Hiver,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
16134,22,3,603.6900000000002,15.886578947368426,8.603780839656604,9.394736842105264,337,359,4,10,11,0.0,9.108108108108109,34,11.333333333333334,3,0.0789473684210526,,2010-06-01,98.231.43.209,0.0,4.0,Fidèles,Inconnu,High,Occasionnel,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17551,359,1,306.84000000000003,7.135813953488372,5.386724082920431,3.488372093023256,0,359,2,14,12,0.0,0.0,39,39.0,0,0.0,36.0,11/02/2010,88.93.174.220,1.0,2.0,Potentiels,35-44,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom
18050,359,1,74.4,14.88,5.454081040835384,8.0,0,359,2,14,12,0.0,0.0,5,5.0,0,0.0,66.0,24/02/10,126.109.47.214,2.0,1.0,Dormants,65+,Low,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom
14913,36,4,1227.43,14.108390804597702,10.590969812364971,20.03448275862069,323,359,4,14,3,0.0,3.744186046511628,76,19.0,0,0.0,53.0,2010-03-09,92.181.153.41,3.0,5.0,Fidèles,45-54,High,Occasionnel,Printemps,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,M,Active,United Kingdom
15641,105,4,1887.2,15.858823529411763,8.152918181569952,13.126050420168069,253,359,2,14,3,0.0,2.135593220338983,102,25.5,0,0.0,,08/01/10,13.105.18.37,0.0,5.0,Fidèles,Inconnu,High,Nouveau,Printemps,Après-midi,UK,Établi,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
13124,90,3,3866.33,16.452468085106382,13.849812360805927,9.136170212765958,269,359,4,14,4,0.3617021276595745,1.1452991452991452,185,61.66666666666666,0,0.0,58.0,2010-11-02,171.162.209.55,0.0,1.0,Fidèles,55-64,VIP,Occasionnel,Printemps,Après-midi,UK,Établi,Élevé,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
17214,60,7,984.12,9.46269230769231,13.387628924312397,2.644230769230769,298,359,0,13,2,0.1826923076923076,2.8737864077669903,79,11.285714285714286,1,0.0096153846153846,,09/16/2010,52.213.36.182,2.0,5.0,Fidèles,Inconnu,High,Régulier,Hiver,Midi,UK,Établi,Moyen,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom
15456,283,3,447.22,7.453666666666667,5.113178044769624,11.0,75,359,1,13,3,0.0,1.271186440677966,48,16.0,0,0.0,29.0,04/11/10,187.114.248.52,1.0,99.0,Potentiels,25-34,Medium,Perdu,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Suspended,United Kingdom
15062,71,4,987.86,17.330877192982456,6.46448547303478,13.385964912280702,288,359,4,10,5,0.0,5.107142857142857,47,11.75,0,0.0,26.0,2010-10-14,232.19.140.92,2.0,1.0,Fidèles,25-34,High,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,F,Suspended,United Kingdom
12928,35,5,2062.7,24.55595238095238,18.719978318327964,17.523809523809526,323,359,1,10,4,0.0,3.879518072289157,59,11.8,0,0.0,24.0,09/02/2010,139.48.101.220,2.0,1.0,Fidèles,18-24,VIP,Régulier,Printemps,Matin,UK,Établi,Moyen,Inconnu,Grand,Explorateur,F,Active,United Kingdom
15727,17,7,5178.959999999999,17.148874172185426,22.105158822519964,10.149006622516556,342,359,2,15,8,0.0,1.1262458471760797,213,30.428571428571427,0,0.0,45.0,05/11/10,99.236.207.144,2.0,5.0,Champions,45-54,VIP,Régulier,Été,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
17980,166,3,811.45,27.048333333333336,30.054747411249743,22.73333333333333,193,359,2,15,12,0.0,6.620689655172414,23,7.666666666666667,0,0.0,31.0,2010-07-04,237.199.47.67,0.0,0.0,Potentiels,25-34,High,Nouveau,Hiver,Après-midi,UK,Établi,Critique,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom
15290,5,21,7803.769999999999,36.8102358490566,27.225762705944803,20.900943396226417,354,359,4,14,12,0.0047169811320754,1.6350710900473933,93,4.428571428571429,8,0.0377358490566037,,01/15/2010,31.76.8.217,0.0,3.0,Champions,Inconnu,VIP,Hyperactif,Hiver,Après-midi,UK,Établi,Faible,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom
17752,359,1,80.64,80.64,0.0,192.0,0,359,2,16,12,0.0,,1,1.0,0,0.0,69.0,28/12/09,189.44.178.35,2.0,5.0,Dormants,65+,Low,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,M,Active,United Kingdom
15615,10,27,10360.04,24.14927738927739,20.848586220024853,12.804195804195803,348,359,1,10,8,0.0069930069930069,0.794392523364486,185,6.851851851851852,6,0.0139860139860139,36.0,2009-12-29,204.189.247.213,2.0,1.0,Champions,35-44,VIP,Hyperactif,Été,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom
12577,35,4,595.4,4.022972972972973,7.753514670184172,3.1486486486486487,323,359,4,13,11,0.0,2.197278911564626,137,34.25,1,0.0067567567567567,75.0,09/25/2010,218.183.194.14,2.0,5.0,Fidèles,65+,High,Occasionnel,Automne,Midi,Europe continentale,Établi,Moyen,Inconnu,Petit,Explorateur,F,Active,France
17633,31,6,1242.34,17.254722222222224,14.66641357816206,8.75,327,359,3,15,8,0.1805555555555555,4.577464788732394,60,10.0,2,0.0277777777777777,,07/24/2010,55.199.151.239,4.0,4.0,Fidèles,Inconnu,High,Régulier,Été,Après-midi,UK,Établi,Moyen,Semaine,Moyen,Explorateur,F,Active,United Kingdom
13266,11,19,3717.67,18.40430693069307,17.73844369838144,21.282178217821784,347,359,3,11,11,0.0841584158415841,1.6865671641791045,83,4.368421052631579,15,0.0742574257425742,,26/09/10,81.140.139.115,1.0,0.0,Champions,Inconnu,VIP,Hyperactif,Automne,Matin,UK,Établi,Faible,Semaine,Grand,Explorateur,F,Active,United Kingdom
15664,51,2,358.63,18.875263157894736,15.073478684402044,7.421052631578948,308,359,3,10,10,0.0,17.11111111111111,19,9.5,2,0.1052631578947368,,12/01/2010,101.114.29.62,3.0,4.0,Potentiels,Inconnu,Medium,Occasionnel,Automne,Matin,UK,Établi,Moyen,Inconnu,Moyen,Modéré,M,Active,United Kingdom
17189,106,2,384.4,6.301639344262296,6.896191021215473,3.721311475409836,253,359,2,17,12,0.0,4.216666666666667,52,26.0,0,0.0,42.0,16/07/10,53.117.176.228,1.0,5.0,Potentiels,35-44,Medium,Nouveau,Hiver,Après-midi,UK,Établi,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom
17496,359,1,271.05,27.105,9.222811393496022,7.9,0,359,3,8,12,0.0,0.0,10,10.0,0,0.0,69.0,2009-12-23,91.247.106.86,4.0,5.0,Dormants,65+,Medium,Perdu,Hiver,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom
16607,18,16,3038.67,17.46362068965517,37.99666362132868,16.2183908045977,341,359,2,13,11,0.0,1.9364161849710984,140,8.75,2,0.0114942528735632,76.0,08/25/2010,128.194.239.100,2.0,2.0,Champions,65+,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom
13317,64,9,2140.07,15.852370370370371,10.483517354898536,7.42962962962963,294,359,1,13,10,0.0,2.1791044776119404,101,11.22222222222222,11,0.0814814814814814,38.0,24/09/10,253.176.94.187,2.0,5.0,Fidèles,35-44,VIP,Occasionnel,Automne,Midi,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,Unknown,Closed,United Kingdom
13890,1,14,1860.86,16.323333333333334,7.1081814592634815,7.245614035087719,357,359,3,9,11,0.0,3.1150442477876106,74,5.285714285714286,4,0.0350877192982456,53.0,2010-09-09,199.185.249.76,3.0,99.0,Champions,45-54,High,Hyperactif,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
17001,1,11,3989.57,23.606923076923074,11.483723419319563,12.804733727810651,358,359,0,15,12,0.1183431952662721,2.1011904761904763,75,6.818181818181818,0,0.0,70.0,03/01/2010,3.81.105.32,1.0,3.0,Champions,65+,VIP,Hyperactif,Hiver,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
15246,238,2,514.15,15.58030303030303,3.387706160561012,7.484848484848484,120,359,4,14,4,0.0,3.75,32,16.0,0,0.0,40.0,26/03/10,8.87.230.30,3.0,2.0,Potentiels,35-44,High,Perdu,Printemps,Après-midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
16996,30,9,1427.4600000000005,34.816097560975614,23.113022831084727,13.024390243902438,328,359,2,14,11,0.0,8.125,14,1.5555555555555556,4,0.0975609756097561,,2010-09-30,143.74.183.123,0.0,4.0,Champions,Inconnu,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom
16037,270,3,855.0200000000001,21.923589743589748,21.10946750521141,10.974358974358974,88,359,1,9,3,0.0,2.3157894736842106,37,12.333333333333334,0,0.0,,25/06/10,174.192.154.115,0.0,4.0,Potentiels,Inconnu,High,Perdu,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
14841,53,6,3295.76,23.882318840579707,10.719362199804207,12.884057971014492,305,359,3,10,2,0.0,2.218978102189781,103,17.166666666666668,0,0.0,62.0,2010-12-29,109.78.195.36,0.0,5.0,Fidèles,55-64,VIP,Régulier,Hiver,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
16670,17,17,4022.46,15.35290076335878,6.976032805178501,9.63358778625954,341,359,2,12,8,0.0,1.2796934865900382,179,10.529411764705882,10,0.0381679389312977,,11/10/2010,90.253.206.159,1.0,4.0,Champions,Inconnu,VIP,Hyperactif,Été,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
16985,17,11,5461.619999999999,45.13735537190082,36.61945761860751,15.12396694214876,341,359,1,10,11,0.1157024793388429,2.808333333333333,62,5.636363636363637,1,0.0082644628099173,,01/04/10,206.250.40.74,1.0,2.0,Champions,Inconnu,VIP,Hyperactif,Automne,Matin,UK,Établi,Faible,Semaine,Grand,Explorateur,F,Active,United Kingdom
16470,52,5,757.44,4.429473684210526,5.09252823644693,3.0994152046783627,307,359,2,11,10,0.0,1.8,120,24.0,1,0.0058479532163742,56.0,12/09/2010,170.146.100.164,2.0,1.0,Fidèles,55-64,High,Régulier,Automne,Matin,UK,Établi,Moyen,Inconnu,Petit,Explorateur,M,Active,United Kingdom
14414,92,8,1485.1300000000003,15.154387755102045,10.338786850439348,25.60204081632653,267,359,3,13,7,0.2142857142857142,2.7216494845360826,79,9.875,1,0.010204081632653,31.0,02/12/10,204.178.61.168,1.0,5.0,Fidèles,25-34,High,Nouveau,Été,Midi,UK,Établi,Critique,Semaine,Grand,Explorateur,M,Active,United Kingdom
15563,9,7,1319.69,11.27940170940171,12.129392861585725,12.47863247863248,349,359,3,11,11,0.0,3.0086206896551726,88,12.571428571428571,4,0.0341880341880341,48.0,2010-03-20,3.82.7.31,2.0,4.0,Champions,45-54,High,Régulier,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
16746,5,19,6694.31,14.810420353982302,12.62106822886022,10.3141592920354,354,359,6,12,7,0.3163716814159292,0.7649667405764967,234,12.31578947368421,3,0.0066371681415929,22.0,15/10/10,77.221.3.93,1.0,5.0,Champions,18-24,VIP,Hyperactif,Été,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom
14878,13,9,1485.5400000000002,11.980161290322584,15.097239503438384,6.467741935483871,345,359,6,12,9,0.7983870967741935,2.772357723577236,62,6.888888888888889,0,0.0,,2010-10-09,35.15.21.62,2.0,-1.0,Champions,Inconnu,High,Régulier,Automne,Midi,UK,Établi,Faible,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom
16743,29,8,2191.84,11.356683937823837,9.850485731921689,10.414507772020723,329,359,3,12,7,0.0,1.6979166666666667,89,11.125,2,0.0103626943005181,40.0,12/10/2010,83.156.4.237,1.0,2.0,Champions,35-44,VIP,Régulier,Été,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
17146,106,3,749.78,21.42228571428572,26.17190175896036,6.057142857142857,253,359,0,12,3,0.0,7.411764705882353,33,11.0,0,0.0,46.0,15/11/10,141.207.179.176,1.0,1.0,Potentiels,45-54,High,Nouveau,Printemps,Midi,UK,Établi,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
12877,4,12,1535.7700000000002,9.972532467532467,12.410395419152575,7.64935064935065,354,359,1,13,11,0.1168831168831168,2.2745098039215685,100,8.333333333333334,0,0.0,,2010-09-28,167.224.67.94,3.0,4.0,Champions,Inconnu,High,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom
15394,10,4,2183.5400000000004,25.688705882352945,11.708388200674891,10.705882352941176,348,359,3,14,5,0.0,4.142857142857143,54,13.5,0,0.0,28.0,01/20/2010,58.212.130.242,1.0,-1.0,Champions,25-34,VIP,Occasionnel,Printemps,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
14621,1,6,1765.7599999999998,18.39333333333333,10.331817353426327,10.28125,357,358,2,13,12,0.1770833333333333,3.736842105263158,80,13.333333333333334,4,0.0416666666666666,35.0,30/10/10,25.11.1.48,3.0,4.0,Champions,35-44,High,Régulier,Hiver,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Closed,United Kingdom
15379,169,8,3631.89,18.530051020408163,12.24472681888732,11.698979591836734,189,358,3,13,1,0.0510204081632653,0.9435897435897436,145,18.125,2,0.010204081632653,64.0,2010-12-07,113.176.138.81,1.0,4.0,Fidèles,55-64,VIP,Nouveau,Hiver,Midi,UK,Établi,Critique,Semaine,Moyen,Explorateur,F,Active,United Kingdom
14309,8,10,2319.6800000000003,18.85918699186992,17.843888727162877,13.16260162601626,350,358,3,9,6,0.0,2.8278688524590163,75,7.5,6,0.048780487804878,,10/11/2010,30.163.114.19,2.0,5.0,Champions,Inconnu,VIP,Hyperactif,Été,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
17288,9,7,1419.73,9.998098591549295,12.05714043071977,8.471830985915492,349,358,6,13,11,0.7676056338028169,2.4539007092198584,118,16.857142857142858,0,0.0,26.0,20/02/10,110.181.249.34,0.0,1.0,Champions,25-34,High,Régulier,Automne,Midi,UK,Établi,Faible,Weekend,Moyen,Explorateur,M,Active,United Kingdom
14709,15,14,4911.140000000001,24.929644670050767,11.85556992043835,12.598984771573605,343,358,3,9,8,0.1472081218274111,1.719387755102041,71,5.071428571428571,1,0.0050761421319796,27.0,2010-11-03,32.76.235.255,1.0,1.0,Champions,25-34,VIP,Hyperactif,Été,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom
15157,4,5,1869.5,14.056390977443607,12.654918874681355,16.857142857142858,354,358,3,13,12,0.0,2.6742424242424243,126,25.2,8,0.0601503759398496,75.0,08/30/2010,126.209.251.134,2.0,2.0,Champions,65+,High,Régulier,Hiver,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom
17744,4,7,2291.08,16.723211678832115,11.89772821458357,24.64233576642336,354,358,1,12,12,0.0875912408759124,2.588235294117647,111,15.857142857142858,1,0.0072992700729927,61.0,26/12/09,243.141.231.86,1.0,5.0,Champions,55-64,VIP,Régulier,Hiver,Midi,UK,Établi,Faible,Semaine,Grand,Explorateur,M,Active,United Kingdom
16316,64,12,2755.5599999999995,17.66384615384615,30.872066264411963,9.397435897435898,293,358,3,10,5,0.0,1.870967741935484,121,10.083333333333334,5,0.032051282051282,34.0,2010-10-02,75.192.135.45,0.0,5.0,Champions,25-34,VIP,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
15620,50,6,1524.4,14.657692307692308,6.696564433004221,8.64423076923077,308,358,4,12,10,0.0,2.970873786407767,92,15.333333333333334,4,0.0384615384615384,78.0,10/18/2010,173.213.65.94,2.0,3.0,Fidèles,65+,High,Régulier,Automne,Midi,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
15789,358,1,351.3,14.052,4.609323883897362,17.52,0,358,3,14,12,0.0,0.0,25,25.0,0,0.0,55.0,19/12/09,19.243.119.47,2.0,3.0,Potentiels,55-64,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,M,Active,United Kingdom
16560,21,3,816.5100000000001,14.077758620689655,9.402683089100003,8.586206896551724,337,358,6,10,11,0.6206896551724138,5.894736842105263,53,17.666666666666668,1,0.0172413793103448,24.0,2010-12-11,46.29.227.251,3.0,3.0,Fidèles,18-24,High,Occasionnel,Automne,Matin,UK,Établi,Faible,Weekend,Moyen,Explorateur,M,Active,United Kingdom
17580,253,3,215.72,4.793777777777777,7.691224423413552,1.9555555555555555,105,358,0,14,1,0.0,2.363636363636364,43,14.333333333333334,0,0.0,,13/10/10,231.65.151.223,1.0,2.0,Dormants,Inconnu,Medium,Perdu,Hiver,Après-midi,UK,Jeune,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom
15759,218,3,253.04,36.14857142857143,24.646186607378315,8.571428571428571,139,358,3,15,12,0.0,23.166666666666668,5,1.6666666666666667,0,0.0,59.0,11/05/2010,227.244.239.237,2.0,4.0,Dormants,55-64,Medium,Perdu,Hiver,Après-midi,UK,Jeune,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom
14373,358,1,76.55,19.1375,7.4078083803511,4.25,0,358,3,15,12,0.0,0.0,4,4.0,0,0.0,26.0,11/12/10,22.110.71.33,2.0,2.0,Dormants,25-34,Low,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,Unknown,Active,United Kingdom
18176,354,2,448.65,13.595454545454544,9.293053215611208,8.454545454545455,4,358,3,15,12,0.0,0.125,30,15.0,3,0.0909090909090909,,2010-04-03,127.109.100.44,2.0,3.0,Potentiels,Inconnu,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
15366,75,2,602.5100000000001,13.693409090909093,4.91629655622529,14.113636363636363,282,358,6,15,9,0.8181818181818182,6.558139534883721,37,18.5,0,0.0,44.0,09/18/2010,7.128.91.130,3.0,0.0,Potentiels,35-44,High,Occasionnel,Automne,Après-midi,UK,Établi,Élevé,Weekend,Moyen,Explorateur,M,Active,United Kingdom
14735,4,34,5807.6900000000005,28.33019512195122,21.814274917077103,10.53658536585366,354,358,3,11,5,0.0195121951219512,1.6764705882352942,99,2.911764705882353,11,0.0536585365853658,,07/12/10,17.65.186.110,3.0,4.0,Champions,Inconnu,VIP,Hyperactif,Printemps,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom
16271,3,6,1423.29,10.621567164179105,10.56348404977691,7.738805970149253,355,358,3,12,11,0.0,2.661654135338346,90,15.0,1,0.0074626865671641,19.0,2010-10-08,30.214.92.245,1.0,1.0,Champions,18-24,High,Régulier,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
15532,25,6,1517.08,5.768365019011407,6.238754829327006,1.9315589353612168,332,358,6,13,6,0.6083650190114068,1.263358778625954,205,34.166666666666664,7,0.026615969581749,46.0,10/11/10,75.199.156.153,3.0,5.0,Champions,45-54,High,Régulier,Été,Midi,UK,Établi,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom
16816,103,4,417.06000000000006,14.895,4.981727723502271,9.785714285714286,254,358,6,15,1,0.6428571428571429,9.37037037037037,28,7.0,0,0.0,54.0,2010-10-29,189.105.31.182,3.0,3.0,Potentiels,45-54,Medium,Nouveau,Hiver,Après-midi,UK,Établi,Critique,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom
14334,17,9,2539.46,15.579509202453988,6.528229280241972,10.613496932515336,341,358,2,10,3,0.0,2.074074074074074,98,10.88888888888889,1,0.0061349693251533,36.0,05/03/10,34.187.21.184,999.0,1.0,Champions,35-44,VIP,Régulier,Printemps,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
16945,22,19,4345.5,17.451807228915662,6.97263709737727,10.943775100401606,336,358,1,12,3,0.0803212851405622,1.3306451612903225,137,7.2105263157894735,0,0.0,,2010-11-26,37.64.241.147,3.0,2.0,Champions,Inconnu,VIP,Hyperactif,Printemps,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
14643,170,3,668.6099999999999,19.665,19.608603592517365,22.205882352941178,187,358,2,14,12,0.0,5.666666666666667,30,10.0,3,0.088235294117647,,02/21/2010,124.101.119.85,2.0,5.0,Potentiels,Inconnu,High,Nouveau,Hiver,Après-midi,UK,Établi,Critique,Inconnu,Grand,Explorateur,M,Active,United Kingdom
15197,9,5,656.44,18.23444444444445,102.38644685544342,12.583333333333334,349,358,1,10,11,0.0,9.914285714285716,30,6.0,4,0.1111111111111111,,25/08/10,78.202.181.199,2.0,3.0,Fidèles,Inconnu,High,Régulier,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
14220,247,2,632.3999999999999,30.114285714285707,25.11345208676588,12.952380952380953,110,358,3,18,12,0.0,5.5,21,10.5,0,0.0,18.0,2010-05-24,221.191.104.190,3.0,3.0,Potentiels,18-24,High,Perdu,Hiver,Soir,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
13874,358,1,540.45,30.025,40.3010335949778,10.0,0,358,3,18,12,0.0,0.0,18,18.0,0,0.0,39.0,04/19/2010,72.103.77.110,1.0,3.0,Potentiels,35-44,High,Perdu,Hiver,Soir,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom
18260,173,8,2595.0,18.535714285714285,12.350978707199433,10.492857142857142,185,358,2,10,3,0.1857142857142857,1.3093525179856116,86,10.75,6,0.0428571428571428,69.0,11/11/10,19.203.130.241,3.0,3.0,Fidèles,65+,VIP,Nouveau,Printemps,Matin,UK,Établi,Critique,Semaine,Moyen,Explorateur,F,Active,United Kingdom
17848,81,9,901.2,17.67058823529412,27.503186899831427,7.803921568627451,276,358,3,17,6,0.0,5.46,41,4.555555555555555,0,0.0,34.0,2010-03-21,134.157.169.179,0.0,2.0,Fidèles,25-34,High,Occasionnel,Été,Après-midi,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
17392,307,2,457.91,7.385645161290322,7.284604835523359,5.161290322580645,51,358,3,19,12,0.2096774193548387,0.8360655737704918,53,26.5,0,0.0,80.0,10/11/2010,133.169.62.158,3.0,2.0,Potentiels,65+,Medium,Perdu,Hiver,Soir,UK,Jeune,Critique,Semaine,Moyen,Explorateur,F,Active,United Kingdom
12348,75,4,1797.24,57.97548387096774,48.51485730087982,75.51612903225806,282,358,3,19,12,0.0967741935483871,9.4,22,5.5,0,0.0,24.0,07/11/10,249.103.190.100,1.0,5.0,Fidèles,18-24,High,Occasionnel,Hiver,Soir,Europe du Nord,Établi,Élevé,Semaine,Grand,Explorateur,M,Active,Finland
14985,198,2,296.75,3.410919540229885,3.313974509797938,2.9885057471264367,159,358,3,19,12,0.0,1.848837209302325,78,39.0,0,0.0,42.0,2010-07-28,155.178.210.52,4.0,4.0,Dormants,35-44,Medium,Perdu,Hiver,Soir,UK,Jeune,Critique,Inconnu,Petit,Explorateur,F,Closed,United Kingdom
13004,12,22,5613.43,13.72476772616137,6.190902560773758,11.726161369193154,346,358,4,12,11,0.0464547677261613,0.8235294117647058,277,12.590909090909092,5,0.0122249388753056,62.0,05/18/2010,49.190.100.188,2.0,2.0,Champions,55-64,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom
14560,7,24,2174.1800000000003,28.607631578947373,29.129425025492512,16.092105263157894,350,358,4,12,10,0.0263157894736842,4.56,39,1.625,2,0.0263157894736842,21.0,21/03/10,126.251.118.208,3.0,3.0,Champions,18-24,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom
13627,59,7,1624.0200000000002,17.2768085106383,20.84094038560847,13.46808510638298,298,358,3,9,6,0.0,3.172043010752688,84,12.0,2,0.0212765957446808,,12/07/2010,162.98.36.223,1.0,3.0,Fidèles,Inconnu,High,Régulier,Été,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,M,Pending,United Kingdom
12551,358,1,168.0,16.8,3.198958163736021,10.0,0,358,4,11,12,0.0,0.0,10,10.0,0,0.0,,27/12/10,244.148.81.212,2.0,2.0,Dormants,Inconnu,Medium,Perdu,Hiver,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,Spain
